source_id	title_a	title_b	lang_gloss	date_start	date_end	Bib	Gomilet	Bog	Agiogr	Pov	Litur	Epi	Letop	Hron	Docum
564	Изб. Св. 1076  г.		gr	1076	1076							+			
565	Южн. чел.			1641	1641										+
566	Евфр. Отразит. пис.			1691	1691					+					
567	Евфр. Отра зит. пис.			1691	1691					+					
568	ВМЧ	(Муч.  Артем.)	gr	15	15		+								
569	Мин. сент.		gr	12	12	+									
570	Гр. Дв.			1682	1682							+			
571	Пам. Влад.			1631	1631										+
572	ВМЧ	(Муч. Дионисия Ареопаг.)		16	16		+								
573	Др.-новг. ди ал.			14	14								+		
574	Берест.  гр.											+			
575	Новг. II лет.			16	16								+		
576	Пов.Ам.			14	14					+					
577	ВМЧ	(Муч. Артемия)	gr	15	16		+								
578	Библ. Генн.	(Иезек.V, 3)	gr	1499	1499	+									
579	ДАИ			1619	1619										+
580		(Сбор.)		15	15							+			
581	Усп. сб.	(Беседа Кир.Алекс.)	gr	12	13							+			
582	Брун. Толк.Псалт.		lat	17	17	+									
583	Вел.Зерц._1			17	17							+			
584	Пис. кНикону			1652	1652							+			
585	Ж. Ал. Ош.			1567	1567				+						
586	Библ. Генн. 1499 г.			1499	1499	+									
587	Библ. Генн.	(Тов.I, 5-6)	lat	1499	1499	+									
588	Пон.	(Стословец  св.Геннадия)		14	14		+								
589	Библ.Генн.	(2 Ездр.VІІІ, 10-11)	lat	1499	1499	+									
590	Хрон. И. Малалы		gr	16	16									+	
591	Библ. Генн. 1499 г.	(Юдифь, VI, 6)	lat	1499	1499	+									
592	Ж. Иринарха			17	17				+						
593		(Окт. 136)		13	13		+								
594	Ж. Стеф.  Махр.			17	17				+						
595		(Псалт.Толк.Феодорит. пс.###Разделить на зоны date,  page?###XXXVIII. 71, толк.)	gr	15	15	+									
596	Ж. Нифонта		gr	17	18				+						
597	Изб. Св._1		gr	1073	1073							+			
598	Сл. крещ.Влад.			12	13		+								
599	Фла вий. Полон. Иерус.		gr	16	16									+	
600		(Жит.Вас.Амас. 14. Мин.  чет.апр. 641)	gr	16	16				+						
601	Куранты_1			1620	1620										+
602	Рим. имп.  д.			1590	1590										+
603	Арс. Сух. Ст. сп.			1650	1650					+					
604	РИБ			16	16										+
605	АИ			1609	1609										+
606	Швед. д.			1559	1559										+
607	Поруб. д.			1663	1663										+
608	Куранты_1			1626	1626										+
609	Новг. IV лет.			15	16								+		
610	ДАИ			1652	1652										+
611	Пустоз. сб._1	(Поуч.аввы Дорофея)		1675	1675		+								
612	Суб. Мат.ІV,			1665	1665										+
613	Петр.			1696	1696										+
614	Ерм. лет.			16	16								+		
615	Изб. Св. <date>1073  г.		gr	1073	1073							+			
616	Ерм.-Ер. Соч.			16	16								+		
617	Хрон.Г. Амарт.		gr	13	14									+	
618	Воскр. лет.			16	16								+		
619	Моск. а.			1689	1689										+
620	Васс. Патр._1			1518	1518					+					
621	ДАИ			1677	1677										+
622	Спафа рий. Нов. дан.			1671	1671									+	
623	ААЭ			1606	1606										+
624	Пус тоз. сб.			1673	1673		+								
625	Лавр. лет.			16	16								+		
626	Псков.лет. II			16	16								+		
627	Ра зин. восст.			1670	1670									+	
628	Пустоз. сб._1	(Ав. Ж.)		1675	1675				+						
629	Скри жаль			1656	1656		+								
630	РИБ	(Посл.окр.мт.Фотия)		16	16										+
631	Ав. Кн.толк.			17	18					+					
632	ДАИ			1682	1682										+
633	Куран ты_5			1650	1650										+
634	Кн.расх.Свир.м.			1616	1616										+
635	А. Холмог. там.  избы			1682	1682										+
636	Там. кн. Тихв. м.			1667	1667										+
637	Куранты_1			1637	1637										+
638	Там  же			1638	1638										
639	Куранты_4			1649	1649										+
640	Ж. Кир.-Б.			17	17				+						
641		(Псалт. толк.Феодорит. пс. , . толк.)		15	15	+									
642	Усп. сб.	(Сл.Григ.Антиох.)	gr	12	13		+								
643	Гражд.об.дет._1		lat	17	17							+			
644		(Псалт. толк. Фе одорит. пс. CV. 1, толк.)	gr/mixed	15	15	+									
645	Польск. д.			1563	1563										+
646	Гр. Хив. Бух.			1697	1697							+			
647	ДАИ			1667	1667										+
648	Арс. Сух. Проскинитарий			1651	1651					+					
649	РИБ	(Гр.мт.Кипр.иг.Аф.)		16	16										+
650	Ж. Феод. Едес.			16	16				+						
651	Сказ. о ц.  Фед. Ив.			18	18					+					
652	Ефр. Сир.		gr	13	13										+
653	Арх. Стр.			1586	1586										+
654	АХУ			1637	1637										+
655	Библ. Генн.	(2Парал. ХXI, 18)	lat	1499	1499	+									
656	Библ. Генн.	(Лев.IX, 17)	gr	1499	1499	+									
657				14	14										
658	Пятикн.	(Чис.XIХ, 5-6)	gr	14	14		+								
659		(Мин. сент.		1096	1096		+								
660	Мин.чет.февр.	(Гр.Нис.о Мелитине)	gr	15	15	+									
661	Кн.законные	(Прох.XI, 2)	gr	15	15										+
662	Пов.о начале Москвы_1			17	17					+					
663	Суб. Мат.ІV			1682	1682										+
664	ВМЧ	(Муч.Дионисия Арео паг.)	gr	16	16		+								
665	Хронограф		gr	1512	1512									+	
666	Белокур.			1667	1667										+
667	Ин нок. Зап.			16	16									+	
668	Кн.законные	(Прох.XI, 2)	gr/mixed	15	15										+
669	Ж. Павла Обн.			17	17				+						
670	Посл. Карпова мт. Дан.			16	16										+
671	Пов. Ам.			14	14					+					
672	Библ. Генн.	(Прем. Сол.VІІІ, 3)	lat	1499	1499	+									
673	Рим. имп. д.			1518	1518										+
674	Корм.  Балаш.		gr	16	16										+
675	Сб.  Друж.	(Посл.о согл.)		16	16										+
676	Ж. Павла Обн.			16	16				+						
677	РИБ			1284	1284										+
678	Библ.  Генн.	(Прем. Сол. III, 11-12)	lat	1499	1499	+									
679	Кн. Степ.			16	16										+
680	Сб.Друж.	(Посл. Карпова мт. Дан.		16	16										+
681	Пов. о Царьграде			16	16					+					
682	Остр. ев.	(Лук.ІХ,  1)	gr	1057	1057	+									
683	Хрон. Г. Амарт.		gr	15	15									+	
684	Библ.Генн.	(Иезек.ХХXVІІІ, 13)	gr	1499	1499	+									
685	Пов. о Скандербеге			17	17					+					
686	Новг. I лет. (Н.)	(Ком.)		15	15								+		
687	Новг. I  лет.			14	14								+		
688	Строг. гр.			17	17										+
689	Апост.Христ.	(2 Κορ.ΧΙΙΙ, 10)	gr	12	12	+									
690	Флавий. По лон. Иерус.		gr	16	16									+	
691	Апокал.		gr	13	13	+						+			
692	Мст.ев.	(Марк.Х, 6)	gr	11	12	+									
693	Мст.ев.	(Марк.XIII,2)	gr	11	12	+									
694	Апост.Христ.	(Еф.II, 21)	gr	12	12	+									
695	Ефр. корм.	(Собр. 87 глав, 27)	gr	12	12										+
696	Апокал.	(Апок.ХXI, 18)	gr	13	13	+						+			
697	Апост.Христ.	(Рим.XIV, 19)	gr	12	12	+									
698	РИБ	(Гр.архиеп.Дионис.)		16	16										+
699	АЮБ			1691	1691										+
700	Изб. Св. 1076 г.	(Сирах.ХXIV,  8)	gr	1076	1076							+			
701	Библ. Генн.	(Иов. Х, 9)	gr	1499	1499	+									
702	Lud.		lat	1696	1696							+			
703	Библ. Генн.	(1 Ездр., предисл.)	lat	1499	1499	+									
704	Остр. ев.	(Лук. XII, 18)	gr	1057	1057	+									
705	Остр. ев.	(Матф.VІ, 18)	gr	1057	1057	+									
706	Мст.ев.	(Лук.ІV, 29)	gr	11	12	+									
707	Петр			1698	1698										+
708	Усп. сб.	(Сл. Ио.Злат.)		12	13		+								
709	Изб. Св._2			1073	1073							+			
710	Апост.Христ.	(Деян.XV, 16)	gr	12	12	+									
711	Библ. Генн.	(2Цар. ХXIV, 21)	gr	1499	1499	+									
712	Усп. сб.	(Ж.Авраамия)		12	13				+						
713	Ав.Пис._1			1668	1668					+					
714	Па терик Син.		gr	11	11		+								
715	Лож. и отреч. кн.	(Вопр.Ио.Богосл.)		17	17							+			
716	ВМЧ	(Сл.Ио. Злат.)	gr/mixed	16	16		+								
717	Ив. Пересветов			17	17					+					
718	Пис. к Никону			1652	1652							+			
719	Курб.Ист.			17	17					+					
720	О молитве С. Н. Б.			15	15		+								
721		(Чис.І, 3. Волог.сб. Ак.н.)	gr	15	15							+			
722	Прус. д.			1519	1519										+
723	ААЭ			1636	1636										+
724	Спис. единогл. Аг.			17	17		+								
725	Брун.Толк.Псалт.		gr	17	17	+									
726	Ис том. Град ц.			17	18							+			
727	Остр. ев.	(Марк.XI, 29)	gr	1057	1057	+									
728	Ефр.Сир.		gr	13	13										+
729	Апост.Христ.	(Иуд. 20)	gr	12	12	+									
730	Библ. Генн.	(1 Ездр.VІ,3)	lat	1499	1499	+									
731	Суб. Мат.VІ			1666	1666										+
732	Гр. Наз.		gr/mixed	11	11							+			
733	Ефр. Сир.		gr	1353	1353										+
734	Сл. о ц. Мих.			17	17		+								
735	Ос нов. Царьгр.		pl	17	17										+
736	Ерм. лет.			15	16								+		
737	Апост.Христ.	(Деян.XVII,  23)	gr	12	12	+									
738	Сав. Грудцын			18	18					+					
739	Ж. Стеф. Перм.Епиф.			15	16				+						
740	ВМЧ	(Сл.Ио.Злат.)	gr	16	16		+								
741	Пятикн.	(Чис.ХХ, 15)	gr	14	14		+								
742	Библ.  Генн. 1499 г.			1499	1499	+									
743	Пятикн.			14	14		+								
744	Библ.  Генн.	(Быт. XXXVII, 18)	gr	1499	1499	+									
745	Библ. Генн.	(Чис. Х, 9)	gr	1499	1499	+									
746		(Амос.III. 3 по сп. )	gr	15	15			+							
747	Мус. -Пушк.сб.	(Илар.Зак.Благ.)		1414	1414					+					
748	ВМЧ	(Ж.Ио.Злат.)	gr/lat	16	16		+								
749	ШестодневИо.екз._1			15	15		+								
750	ТравникЛюбч.			17	17							+			
751	Брун. Толк. Псалт.			17	17	+									
752	Каз. лет.												+		
753	ШестодневИо. екз._1		gr	15	15		+								
754	Шестоднев Ио.екз._1		gr	16	16		+								
755	С.Медвед.Зап.			17	17							+			
756	Устав  ратных д.			17	17										+
757	Пятикн.	(Чис. III, 39)	gr	14	14		+								
758	Усп.  сб.	(Сказ.Бор.Глеб.)		12	13					+					
759		(Псалт.толк. ###Поделить на  зоны###пс. СХХXVІІІ, 7. толк.)		12	12	+									
760	П. отреч.	(Х.ап.Павла по мукам)		15	15		+								
761	Хро ногр.		gr/mixed	1512	1512									+	
762	Хро ногр.			1512	1512									+	
763	Моск.лет.			16	16								+		
764	АИ			1610	1610										+
765	Ж. Дан. Пер.			16	16				+						
766	Праздник каб.			17	17							+			
767	Пах. Сл. похв. Варл. Хут.			16	17				+						
768	Хроногр. 1512 г.	(Хрон.Манас.)	gr	1512	1512									+	
769	Ном. Меф.	(Халк.27)	gr	13	14									+	
770	Лунник			15	15										+
771	Козма Инд._2			1495	1495							+			
772	АИ			1675	1675										+
773	На каз. чад.			17	17					+					
774	Гр. Хив. Бух.			1677	1677							+			
775	Изб. Св. <date>1073  г.		gr	1073	1073							+			
776	ВМЧ	(Дамас кин.Диал.)	gr	16	16		+								
777	Прения кор. Вальд.			1645	1645							+			
778	Козма  Инд._2		gr	1495	1495							+			
779	А.Ивер.м. Д. о девке Марии Ивановой,			1731	1731										+
780	Сл. Шрове			16	16		+								
781	Псков. разгов.			1607	1607					+					
782	Дам. Афон. гора			1701	1701					+					
783	Врем. И.  Тим.			17	17		+								
784	Рим. имп. д.			1595	1595										+
785	Псков. а.			1626	1626									+	
786	Арханг. лет.			17	17								+		
787	Кн. прих-расх. Ант. м.			1580	1580										+
788	Кн. Ивер. м.			1665	1665										+
789	Рус.-швед. отн. II			1676	1676										+
790	Кн. расх. Холмог. арх. д.			1695	1695										+
791	Рим. имп. д.			1617	1617										+
792	А. Отроча м.			1633	1633										+
793	СГГД			1611	1611										+
794	Х. Вас. Гаг.			17	17				+						
795	Ку ранты_1			1638	1638										+
796	АИ			1665	1665										+
797	ДАИ			1653	1653										+
798	Усп.сб.	(Ж. Феодос. Нест.)		12	13				+						
799	Эпист.	(Посл.Никиф.Влад.Мон.)		15	14							+			
800	Новг. I лет. (Н.)			15	15								+		
801	Ив.Пересве тов			17	17					+					
802	Ст. сп. Милосл.			1642	1642							+			
803	Польск.  д.			1563	1563										+
804	Дм. (Свад.)			16	16		+								
805	Пов. о ЛукеКол.			16	16					+					
806	Писц. д.			1617	1617										+
807	Указ. о хлебн. весу			1626	1626										+
808	Суб.Мат.	(Чел.Серг.)		1682	1682										+
809	Кн. пер. Шелон.  пят.			1498	1498										+
810	Док. моск. театра			1675	1675										+
811	Д.  Шакловит.			1691	1691										+
812	Ж.Иос.Вол._1			16	16				+						
813	По сольство Елчина			1640	1640										+
814	Р.	(Д.при казн. избы Чугуевск.у.)		1696	1696										+
815	Д. Шакловит.			1691	1691										+
816	ААЭ			1548	1548										+
817	АХУ			1626	1626										+
818	А. закл.			1639	1639										+
819	ДАИ			1668	1668										+
820	АЮБ			1687	1687										+
821	Кн. пер.Водск. пят.			1500	1500										+
822	АЮБ			1616	1616										+
823	Переп. Безобра зова			1687	1687										+
824	Мух.сб.	(Дань из Ржевы)		1488	1488					+					
825	Кн. прих.-расх. Волокол. м.			1589	1589										+
826	Ул. Ал.			1649	1649										+
827	АИ			1632	1632										+
828	Колл. Зин ченко			1639	1639							+			
829	АИ			1684	1684										+
830	Гр. Сиб. Милл.			1645	1645							+			
831	Арх.  Стр.			1556	1556										+
832	Южн.			1603	1603							+			
833	Псков.лет.			17	17								+		
834	Кн. родосл.			16	16										+
835	ДАИ			1655	1655										+
836	Рим. имп. д.			1594	1594										+
837	Новг. II лет.			16	17								+		
838	Куранты_5			1652	1652										+
839	Астрах. а.			1654	1654										+
840	Гр. Сиб. Милл.			1624	1624							+			
841	Ре вел. а.			1558	1558										+
842	Дон. д.			1661	1661									+	
843	Арз. а.			1623	1623										+
844	Вал. п. кн.			1626	1626								+		
845	АХУ			1632	1632										+
846	СГГД			1610	1610										+
847	Грамотки			17	17							+			
848	Писц. д.			1625	1625										+
849	Х. Не чаева			1721	1721				+						
850	АЮБ			1610	1610										+
851	АМГ			1622	1622										+
852	Сим. Послов.			17	18							+			
853	Сл.Шрове		ger	16	16		+								
854	Ж. Конст. Мур.			17	17				+						
855	АХУ			1690	1690										+
856	Польск. д.			1494	1494										+
857	А. тяг.			1649	1649										+
858	Пискар. лет.			17	17								+		
859	Дон. д.			1641	1641									+	
860	Лет. Норм.			17	17								+		
861	АЮБ			1526	1526										+
862	Кн.Б. Чертежу (Б.)			1627	1627										+
863	Англ. д.			1582	1582										+
864	Нак.3юзи ну			1613	1613		+								
865	АМГ			1621	1621										+
866	АЮБ			1646	1646										+
867	Сим. Послов.			17	17							+			
868	Якут. а., Нужно добавить зону?###карт.			1639	1639										+
869	АЮБ			16	16										+
870	А. Свир. м.			1652	1652										+
871	Соф.ІІ лет.			17	17								+		
872	А. моск.			1619	1619										+
873	Писц. д.			1623	1623										+
874	Хрон. И. Малалы		gr	15	15									+	
875	Куранты_1			1636	1636										+
876		(Матф. I, 18;  Юр.ев.)	gr/mixed	1128	1128	+									
877	Пам. Ряз.			1555	1555										+
878	Гр. Сиб. Милл.			1630	1630							+			
879	Пе реп. частн. лиц			17	17										+
880	По солство Толочанова			1651	1651										+
881	Новг. I лет. (Н.)			14	14								+		
882	Дон. д.			1658	1658									+	
883	Переп. Хо ван.			17	17										+
884	Швед. д.			1556	1556										+
885	Гр. Хив. Бух.			1644	1644							+			
886	Ерш Ершо вич_1			17	17							+			
887	Дм. (Свад.)			17	17		+								
888	АИ			1533	1533										+
889	Гебд.			1661	1661									+	
890	Смол. гр.			16	16							+			
891	Кн. прих.-расх. Волокол. м.			1574	1574										+
892	Суб. Мат.	(Отп. Гер. старцу Иос.)		1663	1663										+
893	Пустоз. сб._1	(Ав.  Ж.)		1673	1673				+						
894	Якут. а., карт.			1641	1641										+
895	А. Дедил. воев. избы			1660	1660										+
896	ДТП			1665	1665										+
897	Баг. Мат.			1690	1690									+	
898	АМГ			1623	1623										+
899	Куран ты_2			1643	1643										+
900	Шестоднев Ио.екз._2 (Б.)			15	15		+								
901	Алф._2			17	17										+
902	Сто лов. обих. Волокол. м.			16	16										+
903	Кн. расх. кушаньямАдр.			1699	1699										+
904	АИ			1644	1644										+
905	Пятикн.	(Быт. XXV,34)	gr	14	14		+								
906	Пал.			14	14							+			
907	Оп.	(Ио.Леств.)	gr	14	14							+			
908	Оп.	(Ио.Злат.бес.Ант.)	gr	16	16							+			
909	Оп.	(Кирил.Иерус.Огл.)	gr	12	13							+			
910	ДАИ VII			1675	1681	+									
911	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
912	ДАИ VI			1670	1674	+									
913	ДАИ VI			1670	1674	+									
914	ДАИ IV			1655	1664	+									
915	ДАИ V			1665	1674	+									
916	ДАИ VII			1675	1681	+									
917	ДАИ VI			1670	1674	+									
918	ДАИ VI			1670	1674	+									
919	ДАИ VI			1670	1674	+									
920	Выг.сб.			12	12	+			+						
921	ДАИ VI			1670	1674	+									
922	ДАИ IV			1655	1664	+									
923	ДАИ III			1645	1654	+									
924	ДАИ VII			1675	1681	+									
925	ДАИ VI			1670	1674	+									
926	ДАИ III			1645	1654	+									
927	ДАИ V			1665	1674	+									
928	ДАИ VI			1670	1674	+									
929	ДАИ VII			1675	1681	+									
930	ДАИ VI			1670	1674	+									
931	ДАИ V			1665	1674	+									
932	ДАИ V			1665	1674	+									
933	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
934	ДАИ V			1665	1674	+									
935	ДАИ VIII			1678	1681	+									
936	ДАИ VII			1675	1681	+									
937	Беседа Вал.			17	17	+									
938	ДАИ V			1665	1674	+									
939	ДАИ VII			1675	1681	+									
940	ДАИ VII			1675	1681	+									
941	Зак.суд.люд., ЗСЛ (пр.)			1280	10	+									
942	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
943	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
944	Заб.Дом.быт, II, Заб.Быт			15		+	+								
945	ДАИ VII			1675	1681	+									
946	Авв.Сотв.мира, Ав.Сотв.мира			1672	1672	+									
947	ДАИ V			1665	1674	+									
948	ДАИ VI			1670	1674	+									
949	ДАИ VI			1670	1674	+									
950	ДАИ VI			1670	1674	+									
951	Беседа Вал.			17	17	+									
952	Выг.сб.			12	12	+			+						
953	ДАИ VI			1670	1674	+									
954	ДАИ VII			1675	1681	+									
955	ДАИ VI			1670	1674	+									
956	ДАИ VII			1675	1681	+									
957	Выг.сб.			12	12	+			+						
958	ДАИ V			1665	1674	+									
959	Выг.сб.			12	12	+			+						
960	Выг.сб.			12	12	+			+						
961	ДАИ VI			1670	1674	+									
962	Заб.Дом.быт, II, Заб.Быт			15		+	+								
963	Выг.сб.			12	12	+			+						
964	Заб.Дом.быт, II, Заб.Быт			15		+	+								
965	ДАИ V			1665	1674	+									
966	ДАИ V			1665	1674	+									
967	Заб.Дом.быт, II, Заб.Быт			15		+	+								
968	ДАИ III			1645	1654	+									
969	ДАИ VII			1675	1681	+									
970	ДАИ VI			1670	1674	+									
971	ДАИ VI			1670	1674	+									
972	Заб.Дом.быт, II, Заб.Быт			15		+	+								
973	Ж.Онуфрия			15		+									
974	ДАИ V			1665	1674	+									
975	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
976	ДАИ IV			1655	1664	+									
977	ДАИ VI			1670	1674	+									
978	Заб.Дом.быт, II, Заб.Быт			15		+	+								
979	Заб.Дом.быт, II, Заб.Быт			15		+	+								
980	ДАИ VI			1670	1674	+									
981	Заб.Дом.быт, II, Заб.Быт			15		+	+								
982	Ж.Мак.Каляз., Ж.Мк.К., Мк.К.			15		+									
983	ДАИ VI			1670	1674	+									
984	ДАИ VII			1675	1681	+									
985	Выг.сб.			12	12	+			+						
986	ДАИ VI			1670	1674	+									
987	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
988	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
989	Заб.Дом.быт, II, Заб.Быт			15		+	+								
990	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
991	ДАИ V			1665	1674	+									
992	Выг.сб.			12	12	+			+						
993	Заб.Дом.быт, II, Заб.Быт			15		+	+								
994	ДАИ VI			1670	1674	+									
995	ДАИ VI			1670	1674	+									
996	Ж.Мих.Клоп., Ж.Мх.Кл., Мх.Кл.			1537	1537	+									
997	ДАИ VI			1670	1674	+									
998	ДАИ VII			1675	1681	+									
999	ДАИ IX			1676	1682	+									
1000	ДАИ V			1665	1674	+									
1001	ДАИ V			1665	1674	+									
1002	ДАИ VI			1670	1674	+									
1003	ДАИ VII			1675	1681	+									
1004	ДАИ VI			1670	1674	+									
1005	ДАИ VI			1670	1674	+									
1006	ДАИ V			1665	1674	+									
1007	ДАИ V			1665	1674	+									
1008	ДАИ VII			1675	1681	+									
1009	ДАИ V			1665	1674	+									
1010	ДАИ IX			1676	1682	+									
1011	ДАИ V			1665	1674	+									
1012	Выг.сб.			12	12	+			+						
1013	ДАИ V			1665	1674	+									
1014	ДАИ VII			1675	1681	+									
1015	ДАИ VI			1670	1674	+									
1016	ДАИ V			1665	1674	+									
1017	ДАИ VI			1670	1674	+									
1018	ДАИ VI			1670	1674	+									
1019	Выг.сб.			12	12	+			+						
1020	ДАИ VI			1670	1674	+									
1021	Выг.сб.			12	12	+			+						
1022	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1023	ДАИ V			1665	1674	+									
1024	Выг.сб.			12	12	+			+						
1025	Выг.сб.			12	12	+			+						
1026	Выг.сб.			12	12	+			+						
1027	Выг.сб.			12	12	+			+						
1028	ДАИ VII			1675	1681	+									
1029	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1030	ДАИ VII			1675	1681	+									
1031	ДАИ VIII			1678	1681	+									
1032	ДАИ VII			1675	1681	+									
1033	ДАИ VI			1670	1674	+									
1034	ДАИ III			1645	1654	+									
1035	ДАИ VII			1675	1681	+									
1036	Задон.			1470	1470	+									
1037	Ж.Серг.Нур., Срг.Нр.			1584	1584	+									
1038	Выг.сб.			12	12	+			+						
1039	Выг.сб.			12	12	+			+						
1040	ДАИ V			1665	1674	+									
1041	ДАИ VIII			1678	1681	+									
1042	ДАИ VII			1675	1681	+									
1043	ДАИ V			1665	1674	+									
1044	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1045	ДАИ III			1645	1654	+									
1046	ДАИ IV			1655	1664	+									
1047	ДАИ IV			1655	1664	+									
1048	ДАИ III			1645	1654	+									
1049	ДАИ VII			1675	1681	+									
1050	ДАИ V			1665	1674	+									
1051	ДАИ V			1665	1674	+									
1052	ДАИ VII			1675	1681	+									
1053	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1054	Выг.сб.			12	12	+			+						
1055	Выг.сб.			12	12	+			+						
1056	Выг.сб.			12	12	+			+						
1057	ДАИ VI			1670	1674	+									
1058	ДАИ IX			1676	1682	+									
1059	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1060	ДАИ V			1665	1674	+									
1061	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1062	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1063	ДАИ V			1665	1674	+									
1064	Ж.Стеф.Махр., Ст.Мхр.			15		+									
1065	ДАИ V			1665	1674	+									
1066	Выг.сб.			12	12	+			+						
1067	Ж.Мак.Ж., Мак.Ж.			15		+									
1068	ДАИ V			1665	1674	+									
1069	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1070	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1071	ДАИ VI			1670	1674	+									
1072	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1073	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1074	Выг.сб.			12	12	+			+						
1075	ДАИ V			1665	1674	+									
1076	ДАИ VI			1670	1674	+									
1077	Ж.Серг.Нур., Срг.Нр.			1584	1584	+									
1078	Выг.сб.			12	12	+			+						
1079	ДАИ V			1665	1674	+									
1080	Выг.сб.			12	12	+			+						
1081	Выг.сб.			12	12	+			+						
1082	ДАИ V			1665	1674	+									
1083	ДАИ III			1645	1654	+									
1084	Выг.сб.			12	12	+			+						
1085	ДАИ VII			1675	1681	+									
1086	Выг.сб.			12	12	+			+						
1087	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1088	ДАИ III			1645	1654	+									
1089	ДАИ V			1665	1674	+									
1090	ДАИ VI			1670	1674	+									
1091	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1092	ДАИ VII			1675	1681	+									
1093	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1094	ДАИ V			1665	1674	+									
1095	ДАИ VI			1670	1674	+									
1096	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1097	ДАИ VI			1670	1674	+									
1098	ДАИ V			1665	1674	+									
1099	ДАИ V			1665	1674	+									
1100	Выг.сб.			12	12	+			+						
1101	Выг.сб.			12	12	+			+						
1102	Выг.сб.			12	12	+			+						
1103	Беседа Вал.			17	17	+									
1104	Выг.сб.			12	12	+			+						
1105	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1106	ДАИ VII			1675	1681	+									
1107	ДАИ VIII			1678	1681	+									
1108	ДАИ VI			1670	1674	+									
1109	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1110	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1111	ДАИ IX			1676	1682	+									
1112	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1113	Выг.сб.			12	12	+			+						
1114	Библ.Остр.			1581	1581	+									
1115	Выг.сб.			12	12	+			+						
1116	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1117	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1118	ДАИ IV			1655	1664	+									
1119	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1120	Заговоры			15		+	+								
1121	Гал.ев.			1144	1144	+									
1122	Авв.Сотв.мира, Ав.Сотв.мира			1672	1672	+									
1123	Заговоры			15		+	+								
1124	ДАИ III			1645	1654	+									
1125	ДАИ VII			1675	1681	+									
1126	ДАИ III			1645	1654	+									
1127	ДАИ VIII			1678	1681	+									
1128	ДАИ V			1665	1674	+									
1129	ДАИ VI			1670	1674	+									
1130	ДАИ VI			1670	1674	+									
1131	ДАИ V			1665	1674	+									
1132	Выг.сб.			12	12	+			+						
1133	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1134	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
1135	ДАИ VII			1675	1681	+									
1136	ДАИ VII			1675	1681	+									
1137	ДАИ VI			1670	1674	+									
1138	ДАИ VII			1675	1681	+									
1139	ДАИ VI			1670	1674	+									
1140	ДАИ IX			1676	1682	+									
1141	ДАИ VI			1670	1674	+									
1142	ДАИ VI			1670	1674	+									
1143	ДАИ III			1645	1654	+									
1144	Выг.сб.			12	12	+			+						
1145	ДАИ V			1665	1674	+									
1146	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1147	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1148	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1149	ДАИ III			1645	1654	+									
1150	ДАИ X, Доп.А.И.Т.Х			1682	1683	+									
1151	ДАИ VI			1670	1674	+									
1152	ДАИ VII			1675	1681	+									
1153	ДАИ VIII			1678	1681	+									
1154	ДАИ III			1645	1654	+									
1155	ДАИ V			1665	1674	+									
1156	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1157	Выг.сб.			12	12	+			+						
1158	Выг.сб.			12	12	+			+						
1159	ДАИ IV			1655	1664	+									
1160	ДАИ VI			1670	1674	+									
1161	ДАИ VI			1670	1674	+									
1162	Заб.Дом.быт, II, Заб.Быт			15		+	+								
1163	ДАИ VIII			1678	1681	+									
1164	ДАИ V			1665	1674	+									
1165	ДАИ XI, Доп.акт.ист.1684 г			1684	1685	+									
